Name,buses,periods,lines,conductors,subs_hv,subs_mv,SetUnion_OrderedSet,lv_load,NPWB,Value
current_squared_k,,16.0,8.0,Poppy,,,,,,0.003486775138897192
current_squared_k,,16.0,8.0,Oxlip,,,,,,0.0
current_squared_k,,16.0,8.0,Daisy,,,,,,8.645169484027044e-07
current_squared_k,,16.0,8.0,Tulip,,,,,,0.0
current_squared_k,,16.0,40.0,Poppy,,,,,,0.0012798932749786317
current_squared_k,,16.0,40.0,Oxlip,,,,,,9.521608339776491e-07
current_squared_k,,16.0,40.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,16.0,40.0,Tulip,,,,,,0.0
current_squared_k,,16.0,43.0,Poppy,,,,,,0.0012485892197150001
current_squared_k,,16.0,43.0,Oxlip,,,,,,9.521608339776491e-07
current_squared_k,,16.0,43.0,Daisy,,,,,,0.0
current_squared_k,,16.0,43.0,Tulip,,,,,,0.0
current_squared_k,,16.0,44.0,Poppy,,,,,,2.5293782423406538e-05
current_squared_k,,16.0,44.0,Oxlip,,,,,,0.0
current_squared_k,,16.0,44.0,Daisy,,,,,,0.0
current_squared_k,,16.0,44.0,Tulip,,,,,,0.0
current_squared_k,,16.0,46.0,Poppy,,,,,,1.582761886414434e-05
current_squared_k,,16.0,46.0,Oxlip,,,,,,3.5313999305679395e-07
current_squared_k,,16.0,46.0,Daisy,,,,,,7.23442239139441e-07
current_squared_k,,16.0,46.0,Tulip,,,,,,9.521608339776491e-07
current_squared_k,,16.0,47.0,Poppy,,,,,,9.053548764602334e-06
current_squared_k,,16.0,47.0,Oxlip,,,,,,4.637548944126972e-07
current_squared_k,,16.0,47.0,Daisy,,,,,,0.0
current_squared_k,,16.0,47.0,Tulip,,,,,,0.0
current_squared_k,,16.0,17.0,Poppy,,,,,,0.0007886767089140547
current_squared_k,,16.0,17.0,Oxlip,,,,,,2.506028619797572e-07
current_squared_k,,16.0,17.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,16.0,17.0,Tulip,,,,,,0.0
current_squared_k,,16.0,18.0,Poppy,,,,,,0.0024281401052468404
current_squared_k,,16.0,18.0,Oxlip,,,,,,9.521608339776491e-07
current_squared_k,,16.0,18.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,16.0,18.0,Tulip,,,,,,0.0
current_squared_k,,16.0,20.0,Poppy,,,,,,0.0
current_squared_k,,16.0,20.0,Oxlip,,,,,,4.300442254620013e-05
current_squared_k,,16.0,20.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,16.0,20.0,Tulip,,,,,,9.521608339776491e-07
current_squared_k,,16.0,52.0,Poppy,,,,,,8.788882999453562e-05
current_squared_k,,16.0,52.0,Oxlip,,,,,,0.0
current_squared_k,,16.0,52.0,Daisy,,,,,,0.0
current_squared_k,,16.0,52.0,Tulip,,,,,,0.0
current_squared_k,,16.0,53.0,Poppy,,,,,,3.126623382592621e-05
current_squared_k,,16.0,53.0,Oxlip,,,,,,0.0
current_squared_k,,16.0,53.0,Daisy,,,,,,0.0
current_squared_k,,16.0,53.0,Tulip,,,,,,0.0
current_squared_k,,17.0,0.0,Poppy,,,,,,0.008616302479820483
current_squared_k,,17.0,0.0,Oxlip,,,,,,0.0
current_squared_k,,17.0,0.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,17.0,0.0,Tulip,,,,,,0.0
current_squared_k,,17.0,34.0,Poppy,,,,,,0.00018528038226100528
current_squared_k,,17.0,34.0,Oxlip,,,,,,9.521608339776491e-07
current_squared_k,,17.0,34.0,Daisy,,,,,,7.234415776822019e-07
current_squared_k,,17.0,34.0,Tulip,,,,,,9.521608339776491e-07
current_squared_k,,17.0,36.0,Poppy,,,,,,6.335362768298896e-05
current_squared_k,,17.0,36.0,Oxlip,,,,,,2.585162327621651e-07
current_squared_k,,17.0,36.0,Daisy,,,,,,7.234421489961027e-07
current_squared_k,,17.0,36.0,Tulip,,,,,,0.0
current_squared_k,,17.0,37.0,Poppy,,,,,,0.0002307599720124346
current_squared_k,,17.0,37.0,Oxlip,,,,,,0.0
current_squared_k,,17.0,37.0,Daisy,,,,,,2.1624053639997666e-07
current_squared_k,,17.0,37.0,Tulip,,,,,,0.0
current_squared_k,,17.0,38.0,Poppy,,,,,,0.0028584060507529986
current_squared_k,,17.0,38.0,Oxlip,,,,,,2.5060286197956563e-07
current_squared_k,,17.0,38.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,17.0,38.0,Tulip,,,,,,0.0
current_squared_k,,17.0,7.0,Poppy,,,,,,0.010354999147066906
current_squared_k,,17.0,7.0,Oxlip,,,,,,0.0
current_squared_k,,17.0,7.0,Daisy,,,,,,8.645169355650506e-07
current_squared_k,,17.0,7.0,Tulip,,,,,,0.0
current_squared_k,,17.0,8.0,Poppy,,,,,,0.005509042876330202
current_squared_k,,17.0,8.0,Oxlip,,,,,,0.0
current_squared_k,,17.0,8.0,Daisy,,,,,,8.645169484007245e-07
current_squared_k,,17.0,8.0,Tulip,,,,,,0.0
current_squared_k,,17.0,40.0,Poppy,,,,,,0.0014587796380567813
current_squared_k,,17.0,40.0,Oxlip,,,,,,9.521608339776491e-07
current_squared_k,,17.0,40.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,17.0,40.0,Tulip,,,,,,0.0
current_squared_k,,17.0,43.0,Poppy,,,,,,0.0019031533835596427
current_squared_k,,17.0,43.0,Oxlip,,,,,,9.521608339776491e-07
current_squared_k,,17.0,43.0,Daisy,,,,,,0.0
current_squared_k,,17.0,43.0,Tulip,,,,,,0.0
current_squared_k,,17.0,44.0,Poppy,,,,,,0.0001229473798297359
current_squared_k,,17.0,44.0,Oxlip,,,,,,0.0
current_squared_k,,17.0,44.0,Daisy,,,,,,0.0
current_squared_k,,17.0,44.0,Tulip,,,,,,0.0
current_squared_k,,17.0,46.0,Poppy,,,,,,0.0001174830125938758
current_squared_k,,17.0,46.0,Oxlip,,,,,,3.531399464419518e-07
current_squared_k,,17.0,46.0,Daisy,,,,,,7.23442196919136e-07
current_squared_k,,17.0,46.0,Tulip,,,,,,9.521608339776491e-07
current_squared_k,,17.0,47.0,Poppy,,,,,,6.305757306744704e-05
current_squared_k,,17.0,47.0,Oxlip,,,,,,4.637547320640056e-07
current_squared_k,,17.0,47.0,Daisy,,,,,,0.0
current_squared_k,,17.0,47.0,Tulip,,,,,,0.0
current_squared_k,,17.0,17.0,Poppy,,,,,,0.0010574268882673186
current_squared_k,,17.0,17.0,Oxlip,,,,,,2.5060286197968305e-07
current_squared_k,,17.0,17.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,17.0,17.0,Tulip,,,,,,0.0
current_squared_k,,17.0,18.0,Poppy,,,,,,0.003223227146373674
current_squared_k,,17.0,18.0,Oxlip,,,,,,9.521608339776491e-07
current_squared_k,,17.0,18.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,17.0,18.0,Tulip,,,,,,0.0
current_squared_k,,17.0,20.0,Poppy,,,,,,0.0
current_squared_k,,17.0,20.0,Oxlip,,,,,,0.0002900940245520208
current_squared_k,,17.0,20.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,17.0,20.0,Tulip,,,,,,9.521608339776491e-07
current_squared_k,,17.0,52.0,Poppy,,,,,,0.000132556499750029
current_squared_k,,17.0,52.0,Oxlip,,,,,,0.0
current_squared_k,,17.0,52.0,Daisy,,,,,,0.0
current_squared_k,,17.0,52.0,Tulip,,,,,,0.0
current_squared_k,,17.0,53.0,Poppy,,,,,,4.2797457513861794e-05
current_squared_k,,17.0,53.0,Oxlip,,,,,,0.0
current_squared_k,,17.0,53.0,Daisy,,,,,,0.0
current_squared_k,,17.0,53.0,Tulip,,,,,,0.0
current_squared_k,,18.0,0.0,Poppy,,,,,,0.008616302479820483
current_squared_k,,18.0,0.0,Oxlip,,,,,,0.0
current_squared_k,,18.0,0.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,18.0,0.0,Tulip,,,,,,0.0
current_squared_k,,18.0,34.0,Poppy,,,,,,0.00019773883742895846
current_squared_k,,18.0,34.0,Oxlip,,,,,,9.521608339776491e-07
current_squared_k,,18.0,34.0,Daisy,,,,,,7.234415776822019e-07
current_squared_k,,18.0,34.0,Tulip,,,,,,9.521608339776491e-07
current_squared_k,,18.0,36.0,Poppy,,,,,,7.607489302863709e-05
current_squared_k,,18.0,36.0,Oxlip,,,,,,2.585162327621651e-07
current_squared_k,,18.0,36.0,Daisy,,,,,,7.234421489961027e-07
current_squared_k,,18.0,36.0,Tulip,,,,,,0.0
current_squared_k,,18.0,37.0,Poppy,,,,,,0.00022379271486120696
current_squared_k,,18.0,37.0,Oxlip,,,,,,0.0
current_squared_k,,18.0,37.0,Daisy,,,,,,2.1624053639997666e-07
current_squared_k,,18.0,37.0,Tulip,,,,,,0.0
current_squared_k,,18.0,38.0,Poppy,,,,,,0.0033389761416115823
current_squared_k,,18.0,38.0,Oxlip,,,,,,2.5060286256348733e-07
current_squared_k,,18.0,38.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,18.0,38.0,Tulip,,,,,,0.0
current_squared_k,,18.0,7.0,Poppy,,,,,,0.009755172664305539
current_squared_k,,18.0,7.0,Oxlip,,,,,,0.0
current_squared_k,,18.0,7.0,Daisy,,,,,,8.645169355650506e-07
current_squared_k,,18.0,7.0,Tulip,,,,,,0.0
current_squared_k,,18.0,8.0,Poppy,,,,,,0.005808309024241026
current_squared_k,,18.0,8.0,Oxlip,,,,,,0.0
current_squared_k,,18.0,8.0,Daisy,,,,,,8.645169482896885e-07
current_squared_k,,18.0,8.0,Tulip,,,,,,0.0
current_squared_k,,18.0,40.0,Poppy,,,,,,0.001766918578629626
current_squared_k,,18.0,40.0,Oxlip,,,,,,9.521608339776491e-07
current_squared_k,,18.0,40.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,18.0,40.0,Tulip,,,,,,0.0
current_squared_k,,18.0,43.0,Poppy,,,,,,0.0015488458510638362
current_squared_k,,18.0,43.0,Oxlip,,,,,,9.521608339776491e-07
current_squared_k,,18.0,43.0,Daisy,,,,,,0.0
current_squared_k,,18.0,43.0,Tulip,,,,,,0.0
current_squared_k,,18.0,44.0,Poppy,,,,,,0.00010650690712493584
current_squared_k,,18.0,44.0,Oxlip,,,,,,0.0
current_squared_k,,18.0,44.0,Daisy,,,,,,0.0
current_squared_k,,18.0,44.0,Tulip,,,,,,0.0
current_squared_k,,18.0,46.0,Poppy,,,,,,0.00010339647928203005
current_squared_k,,18.0,46.0,Oxlip,,,,,,3.531398625701106e-07
current_squared_k,,18.0,46.0,Daisy,,,,,,7.23442115997402e-07
current_squared_k,,18.0,46.0,Tulip,,,,,,9.521608339776491e-07
current_squared_k,,18.0,47.0,Poppy,,,,,,6.143474276230255e-05
current_squared_k,,18.0,47.0,Oxlip,,,,,,4.6375458184622117e-07
current_squared_k,,18.0,47.0,Daisy,,,,,,0.0
current_squared_k,,18.0,47.0,Tulip,,,,,,0.0
current_squared_k,,18.0,17.0,Poppy,,,,,,0.0010688541432849875
current_squared_k,,18.0,17.0,Oxlip,,,,,,2.5060286197968305e-07
current_squared_k,,18.0,17.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,18.0,17.0,Tulip,,,,,,0.0
current_squared_k,,18.0,18.0,Poppy,,,,,,0.0029813831282021613
current_squared_k,,18.0,18.0,Oxlip,,,,,,9.521608339776491e-07
current_squared_k,,18.0,18.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,18.0,18.0,Tulip,,,,,,0.0
current_squared_k,,18.0,20.0,Poppy,,,,,,0.0
current_squared_k,,18.0,20.0,Oxlip,,,,,,0.0002619512352197228
current_squared_k,,18.0,20.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,18.0,20.0,Tulip,,,,,,9.521608339776491e-07
current_squared_k,,18.0,52.0,Poppy,,,,,,0.0001266379993387673
current_squared_k,,18.0,52.0,Oxlip,,,,,,0.0
current_squared_k,,18.0,52.0,Daisy,,,,,,0.0
current_squared_k,,18.0,52.0,Tulip,,,,,,0.0
current_squared_k,,18.0,53.0,Poppy,,,,,,4.656962845384603e-05
current_squared_k,,18.0,53.0,Oxlip,,,,,,0.0
current_squared_k,,18.0,53.0,Daisy,,,,,,0.0
current_squared_k,,18.0,53.0,Tulip,,,,,,0.0
current_squared_k,,19.0,0.0,Poppy,,,,,,0.008616302479820483
current_squared_k,,19.0,0.0,Oxlip,,,,,,0.0
current_squared_k,,19.0,0.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,19.0,0.0,Tulip,,,,,,0.0
current_squared_k,,19.0,34.0,Poppy,,,,,,0.00017684259041999387
current_squared_k,,19.0,34.0,Oxlip,,,,,,9.521608339776491e-07
current_squared_k,,19.0,34.0,Daisy,,,,,,7.23441382285491e-07
current_squared_k,,19.0,34.0,Tulip,,,,,,9.521608339776491e-07
current_squared_k,,19.0,36.0,Poppy,,,,,,7.593522370465193e-05
current_squared_k,,19.0,36.0,Oxlip,,,,,,2.5851607362615387e-07
current_squared_k,,19.0,36.0,Daisy,,,,,,7.234419215117864e-07
current_squared_k,,19.0,36.0,Tulip,,,,,,0.0
current_squared_k,,19.0,37.0,Poppy,,,,,,0.0002551136798138343
current_squared_k,,19.0,37.0,Oxlip,,,,,,0.0
current_squared_k,,19.0,37.0,Daisy,,,,,,2.16240520627516e-07
current_squared_k,,19.0,37.0,Tulip,,,,,,0.0
current_squared_k,,19.0,38.0,Poppy,,,,,,0.002951624857724593
current_squared_k,,19.0,38.0,Oxlip,,,,,,2.5060286197956563e-07
current_squared_k,,19.0,38.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,19.0,38.0,Tulip,,,,,,0.0
current_squared_k,,19.0,7.0,Poppy,,,,,,0.010828190701045178
current_squared_k,,19.0,7.0,Oxlip,,,,,,0.0
current_squared_k,,19.0,7.0,Daisy,,,,,,8.645169505741453e-07
current_squared_k,,19.0,7.0,Tulip,,,,,,0.0
current_squared_k,,19.0,8.0,Poppy,,,,,,0.005348234904865347
current_squared_k,,19.0,8.0,Oxlip,,,,,,0.0
current_squared_k,,19.0,8.0,Daisy,,,,,,8.645169484007245e-07
current_squared_k,,19.0,8.0,Tulip,,,,,,0.0
current_squared_k,,19.0,40.0,Poppy,,,,,,0.0017026379677281156
current_squared_k,,19.0,40.0,Oxlip,,,,,,9.521608339776491e-07
current_squared_k,,19.0,40.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,19.0,40.0,Tulip,,,,,,0.0
current_squared_k,,19.0,43.0,Poppy,,,,,,0.001897905858109805
current_squared_k,,19.0,43.0,Oxlip,,,,,,9.521608339776491e-07
current_squared_k,,19.0,43.0,Daisy,,,,,,0.0
current_squared_k,,19.0,43.0,Tulip,,,,,,0.0
current_squared_k,,19.0,44.0,Poppy,,,,,,0.00014319549554203654
current_squared_k,,19.0,44.0,Oxlip,,,,,,0.0
current_squared_k,,19.0,44.0,Daisy,,,,,,0.0
current_squared_k,,19.0,44.0,Tulip,,,,,,0.0
current_squared_k,,19.0,46.0,Poppy,,,,,,0.00011465247036087873
current_squared_k,,19.0,46.0,Oxlip,,,,,,3.531399464419518e-07
current_squared_k,,19.0,46.0,Daisy,,,,,,7.23442196919136e-07
current_squared_k,,19.0,46.0,Tulip,,,,,,9.521608339776491e-07
current_squared_k,,19.0,47.0,Poppy,,,,,,7.172010093213686e-05
current_squared_k,,19.0,47.0,Oxlip,,,,,,4.637547320640056e-07
current_squared_k,,19.0,47.0,Daisy,,,,,,0.0
current_squared_k,,19.0,47.0,Tulip,,,,,,0.0
current_squared_k,,19.0,17.0,Poppy,,,,,,0.0011616388937065215
current_squared_k,,19.0,17.0,Oxlip,,,,,,2.506028619016186e-07
current_squared_k,,19.0,17.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,19.0,17.0,Tulip,,,,,,0.0
current_squared_k,,19.0,18.0,Poppy,,,,,,0.0035757703117632604
current_squared_k,,19.0,18.0,Oxlip,,,,,,9.521608339776491e-07
current_squared_k,,19.0,18.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,19.0,18.0,Tulip,,,,,,0.0
current_squared_k,,19.0,20.0,Poppy,,,,,,0.0
current_squared_k,,19.0,20.0,Oxlip,,,,,,0.0003052162991409911
current_squared_k,,19.0,20.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,19.0,20.0,Tulip,,,,,,9.521608339776491e-07
current_squared_k,,19.0,52.0,Poppy,,,,,,0.00015913347732278494
current_squared_k,,19.0,52.0,Oxlip,,,,,,0.0
current_squared_k,,19.0,52.0,Daisy,,,,,,0.0
current_squared_k,,19.0,52.0,Tulip,,,,,,0.0
current_squared_k,,19.0,53.0,Poppy,,,,,,4.3002495091567704e-05
current_squared_k,,19.0,53.0,Oxlip,,,,,,0.0
current_squared_k,,19.0,53.0,Daisy,,,,,,0.0
current_squared_k,,19.0,53.0,Tulip,,,,,,0.0
current_squared_k,,20.0,0.0,Poppy,,,,,,0.008616302479820483
current_squared_k,,20.0,0.0,Oxlip,,,,,,0.0
current_squared_k,,20.0,0.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,20.0,0.0,Tulip,,,,,,0.0
current_squared_k,,20.0,34.0,Poppy,,,,,,0.0002133248964952022
current_squared_k,,20.0,34.0,Oxlip,,,,,,9.521608339776491e-07
current_squared_k,,20.0,34.0,Daisy,,,,,,7.234415776822019e-07
current_squared_k,,20.0,34.0,Tulip,,,,,,9.521608339776491e-07
current_squared_k,,20.0,36.0,Poppy,,,,,,8.028115996037924e-05
current_squared_k,,20.0,36.0,Oxlip,,,,,,2.585162327621651e-07
current_squared_k,,20.0,36.0,Daisy,,,,,,7.234421489961027e-07
current_squared_k,,20.0,36.0,Tulip,,,,,,0.0
current_squared_k,,20.0,37.0,Poppy,,,,,,0.00022621646170530016
current_squared_k,,20.0,37.0,Oxlip,,,,,,0.0
current_squared_k,,20.0,37.0,Daisy,,,,,,2.1624053639997666e-07
current_squared_k,,20.0,37.0,Tulip,,,,,,0.0
current_squared_k,,20.0,38.0,Poppy,,,,,,0.0029775611736931463
current_squared_k,,20.0,38.0,Oxlip,,,,,,2.5060286190793587e-07
current_squared_k,,20.0,38.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,20.0,38.0,Tulip,,,,,,0.0
current_squared_k,,20.0,7.0,Poppy,,,,,,0.010586681549837332
current_squared_k,,20.0,7.0,Oxlip,,,,,,0.0
current_squared_k,,20.0,7.0,Daisy,,,,,,8.645169355650506e-07
current_squared_k,,20.0,7.0,Tulip,,,,,,0.0
current_squared_k,,20.0,8.0,Poppy,,,,,,0.00587426845404515
current_squared_k,,20.0,8.0,Oxlip,,,,,,0.0
current_squared_k,,20.0,8.0,Daisy,,,,,,8.645169525471569e-07
current_squared_k,,20.0,8.0,Tulip,,,,,,0.0
current_squared_k,,20.0,40.0,Poppy,,,,,,0.0017241332355614402
current_squared_k,,20.0,40.0,Oxlip,,,,,,9.521608339776491e-07
current_squared_k,,20.0,40.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,20.0,40.0,Tulip,,,,,,0.0
current_squared_k,,20.0,43.0,Poppy,,,,,,0.001586485786725273
current_squared_k,,20.0,43.0,Oxlip,,,,,,9.521608339776491e-07
current_squared_k,,20.0,43.0,Daisy,,,,,,0.0
current_squared_k,,20.0,43.0,Tulip,,,,,,0.0
current_squared_k,,20.0,44.0,Poppy,,,,,,9.993539945622779e-05
current_squared_k,,20.0,44.0,Oxlip,,,,,,0.0
current_squared_k,,20.0,44.0,Daisy,,,,,,0.0
current_squared_k,,20.0,44.0,Tulip,,,,,,0.0
current_squared_k,,20.0,46.0,Poppy,,,,,,0.00012506540410125354
current_squared_k,,20.0,46.0,Oxlip,,,,,,3.5313975001283233e-07
current_squared_k,,20.0,46.0,Daisy,,,,,,7.234420614229331e-07
current_squared_k,,20.0,46.0,Tulip,,,,,,9.521608339776491e-07
current_squared_k,,20.0,47.0,Poppy,,,,,,9.223484233635385e-05
current_squared_k,,20.0,47.0,Oxlip,,,,,,4.637545637240125e-07
current_squared_k,,20.0,47.0,Daisy,,,,,,0.0
current_squared_k,,20.0,47.0,Tulip,,,,,,0.0
current_squared_k,,20.0,17.0,Poppy,,,,,,0.0010221796062988826
current_squared_k,,20.0,17.0,Oxlip,,,,,,2.5060286197968305e-07
current_squared_k,,20.0,17.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,20.0,17.0,Tulip,,,,,,0.0
current_squared_k,,20.0,18.0,Poppy,,,,,,0.0032008317152315323
current_squared_k,,20.0,18.0,Oxlip,,,,,,9.521608339776491e-07
current_squared_k,,20.0,18.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,20.0,18.0,Tulip,,,,,,0.0
current_squared_k,,20.0,20.0,Poppy,,,,,,0.0
current_squared_k,,20.0,20.0,Oxlip,,,,,,0.0002557484543487986
current_squared_k,,20.0,20.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,20.0,20.0,Tulip,,,,,,9.521608339776491e-07
current_squared_k,,20.0,52.0,Poppy,,,,,,0.00012772693581281457
current_squared_k,,20.0,52.0,Oxlip,,,,,,0.0
current_squared_k,,20.0,52.0,Daisy,,,,,,0.0
current_squared_k,,20.0,52.0,Tulip,,,,,,0.0
current_squared_k,,20.0,53.0,Poppy,,,,,,4.865310280035125e-05
current_squared_k,,20.0,53.0,Oxlip,,,,,,0.0
current_squared_k,,20.0,53.0,Daisy,,,,,,0.0
current_squared_k,,20.0,53.0,Tulip,,,,,,0.0
current_squared_k,,21.0,0.0,Poppy,,,,,,0.008449755646355861
current_squared_k,,21.0,0.0,Oxlip,,,,,,0.0
current_squared_k,,21.0,0.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,21.0,0.0,Tulip,,,,,,0.0
current_squared_k,,21.0,34.0,Poppy,,,,,,0.00021319348688752666
current_squared_k,,21.0,34.0,Oxlip,,,,,,9.521608339776491e-07
current_squared_k,,21.0,34.0,Daisy,,,,,,7.234415776822019e-07
current_squared_k,,21.0,34.0,Tulip,,,,,,9.521608339776491e-07
current_squared_k,,21.0,36.0,Poppy,,,,,,7.175998230837272e-05
current_squared_k,,21.0,36.0,Oxlip,,,,,,2.585162327621651e-07
current_squared_k,,21.0,36.0,Daisy,,,,,,7.234421489961027e-07
current_squared_k,,21.0,36.0,Tulip,,,,,,0.0
current_squared_k,,21.0,37.0,Poppy,,,,,,0.0002455697232220469
current_squared_k,,21.0,37.0,Oxlip,,,,,,0.0
current_squared_k,,21.0,37.0,Daisy,,,,,,2.1624053639997666e-07
current_squared_k,,21.0,37.0,Tulip,,,,,,0.0
current_squared_k,,21.0,38.0,Poppy,,,,,,0.0029414637134341803
current_squared_k,,21.0,38.0,Oxlip,,,,,,2.506028619799995e-07
current_squared_k,,21.0,38.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,21.0,38.0,Tulip,,,,,,0.0
current_squared_k,,21.0,7.0,Poppy,,,,,,0.01063639562803842
current_squared_k,,21.0,7.0,Oxlip,,,,,,0.0
current_squared_k,,21.0,7.0,Daisy,,,,,,8.645169355650506e-07
current_squared_k,,21.0,7.0,Tulip,,,,,,0.0
current_squared_k,,21.0,8.0,Poppy,,,,,,0.004786263023183079
current_squared_k,,21.0,8.0,Oxlip,,,,,,0.0
current_squared_k,,21.0,8.0,Daisy,,,,,,8.645169484019041e-07
current_squared_k,,21.0,8.0,Tulip,,,,,,0.0
current_squared_k,,21.0,40.0,Poppy,,,,,,0.0016300959633858837
current_squared_k,,21.0,40.0,Oxlip,,,,,,9.521608339776491e-07
current_squared_k,,21.0,40.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,21.0,40.0,Tulip,,,,,,0.0
current_squared_k,,21.0,43.0,Poppy,,,,,,0.0017982401510063656
current_squared_k,,21.0,43.0,Oxlip,,,,,,9.521608339776491e-07
current_squared_k,,21.0,43.0,Daisy,,,,,,0.0
current_squared_k,,21.0,43.0,Tulip,,,,,,0.0
current_squared_k,,21.0,44.0,Poppy,,,,,,0.00018495312339938266
current_squared_k,,21.0,44.0,Oxlip,,,,,,9.521608339776491e-07
current_squared_k,,21.0,44.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,21.0,44.0,Tulip,,,,,,0.0
current_squared_k,,21.0,46.0,Poppy,,,,,,0.00010706532294224173
current_squared_k,,21.0,46.0,Oxlip,,,,,,3.5313994763201196e-07
current_squared_k,,21.0,46.0,Daisy,,,,,,7.23442198033285e-07
current_squared_k,,21.0,46.0,Tulip,,,,,,9.521608339776491e-07
current_squared_k,,21.0,47.0,Poppy,,,,,,0.00010136119172639489
current_squared_k,,21.0,47.0,Oxlip,,,,,,4.637547341322391e-07
current_squared_k,,21.0,47.0,Daisy,,,,,,0.0
current_squared_k,,21.0,47.0,Tulip,,,,,,0.0
current_squared_k,,21.0,17.0,Poppy,,,,,,0.0009521063068062128
current_squared_k,,21.0,17.0,Oxlip,,,,,,2.5060286197968305e-07
current_squared_k,,21.0,17.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,21.0,17.0,Tulip,,,,,,0.0
current_squared_k,,21.0,18.0,Poppy,,,,,,0.0032522779431980206
current_squared_k,,21.0,18.0,Oxlip,,,,,,9.521608339776491e-07
current_squared_k,,21.0,18.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,21.0,18.0,Tulip,,,,,,0.0
current_squared_k,,21.0,20.0,Poppy,,,,,,0.0
current_squared_k,,21.0,20.0,Oxlip,,,,,,0.0003424059536829343
current_squared_k,,21.0,20.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,21.0,20.0,Tulip,,,,,,9.521608339776491e-07
current_squared_k,,21.0,52.0,Poppy,,,,,,0.00014745828574663804
current_squared_k,,21.0,52.0,Oxlip,,,,,,0.0
current_squared_k,,21.0,52.0,Daisy,,,,,,0.0
current_squared_k,,21.0,52.0,Tulip,,,,,,0.0
current_squared_k,,21.0,53.0,Poppy,,,,,,4.8033468143482346e-05
current_squared_k,,21.0,53.0,Oxlip,,,,,,0.0
current_squared_k,,21.0,53.0,Daisy,,,,,,0.0
current_squared_k,,21.0,53.0,Tulip,,,,,,0.0
current_squared_k,,22.0,0.0,Poppy,,,,,,0.008030719517293968
current_squared_k,,22.0,0.0,Oxlip,,,,,,0.0
current_squared_k,,22.0,0.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,22.0,0.0,Tulip,,,,,,0.0
current_squared_k,,22.0,34.0,Poppy,,,,,,0.00016601319170154007
current_squared_k,,22.0,34.0,Oxlip,,,,,,9.521608339776491e-07
current_squared_k,,22.0,34.0,Daisy,,,,,,7.234414401730518e-07
current_squared_k,,22.0,34.0,Tulip,,,,,,9.521608339776491e-07
current_squared_k,,22.0,36.0,Poppy,,,,,,8.816395437388404e-05
current_squared_k,,22.0,36.0,Oxlip,,,,,,2.5851607362615387e-07
current_squared_k,,22.0,36.0,Daisy,,,,,,7.234419727339372e-07
current_squared_k,,22.0,36.0,Tulip,,,,,,0.0
current_squared_k,,22.0,37.0,Poppy,,,,,,0.00026627984011979547
current_squared_k,,22.0,37.0,Oxlip,,,,,,0.0
current_squared_k,,22.0,37.0,Daisy,,,,,,2.1624078418633928e-07
current_squared_k,,22.0,37.0,Tulip,,,,,,0.0
current_squared_k,,22.0,38.0,Poppy,,,,,,0.0025424457386221256
current_squared_k,,22.0,38.0,Oxlip,,,,,,2.506028619799995e-07
current_squared_k,,22.0,38.0,Daisy,,,,,,9.521608339776491e-07
current_squared_k,,22.0,38.0,Tulip,,,,,,0.0
current_squared_k,,22.0,7.0,Poppy,,,,,,0.010828190701061018
current_squared_k,,22.0,7.0,Oxlip,,,,,,0.0
