date,total load,irradiation
01/01 00:00:00,257.1589020361516,0.0
01/01 01:00:00,232.27334597517168,0.0
01/01 02:00:00,247.03938433200892,0.0
01/01 03:00:00,257.4189005792232,0.0
01/01 04:00:00,246.16003302471785,0.0
01/01 05:00:00,238.69114964990735,0.0
01/01 06:00:00,252.22914061804263,0.0
01/01 07:00:00,263.21972109027007,13.3
01/01 08:00:00,266.3709372669448,141.11
01/01 09:00:00,259.70426430759676,249.66
01/01 10:00:00,251.86028021553818,336.86
01/01 11:00:00,257.2781086341842,359.26
01/01 12:00:00,257.4279912617921,337.61
01/01 13:00:00,254.63822714809308,266.96
01/01 14:00:00,257.07355238057517,153.46
01/01 15:00:00,266.3513635152405,16.2
01/01 16:00:00,251.69133038400392,0.0
01/01 17:00:00,255.38829084149293,0.0
01/01 18:00:00,254.9194070380024,0.0
01/01 19:00:00,260.63563973245874,0.0
01/01 20:00:00,257.1969719364788,0.0
01/01 21:00:00,244.65228634875666,0.0
01/01 22:00:00,256.04263818537265,0.0
01/01 23:00:00,245.58373084937477,0.0
01/02 00:00:00,241.77730708215472,0.0
01/02 01:00:00,247.86302577496167,0.0
01/02 02:00:00,252.0518613130603,0.0
01/02 03:00:00,244.03795357888748,0.0
01/02 04:00:00,249.27520342592217,0.0
01/02 05:00:00,264.0333748686375,0.0
01/02 06:00:00,250.92862373896835,0.0
01/02 07:00:00,242.13861567651992,13.1
01/02 08:00:00,242.54452219388497,132.96
01/02 09:00:00,258.55911500331024,241.11
01/02 10:00:00,260.32266499233157,329.01
01/02 11:00:00,261.1173884051003,330.21
01/02 12:00:00,257.7881998752515,313.06
01/02 13:00:00,253.43753571492124,261.96
01/02 14:00:00,252.423421815518,146.36
01/02 15:00:00,245.09783549816126,16.55
01/02 16:00:00,252.6986152352642,0.0
01/02 17:00:00,263.8125788770242,0.0
01/02 18:00:00,255.90230948540065,0.0
01/02 19:00:00,253.10451676250995,0.0
01/02 20:00:00,260.46598678277763,0.0
01/02 21:00:00,246.75611286611405,0.0
01/02 22:00:00,259.4855118059215,0.0
01/02 23:00:00,253.9911982868444,0.0
01/03 00:00:00,245.0351864518446,0.0
01/03 01:00:00,250.91181463794632,0.0
01/03 02:00:00,252.33925810893854,0.0
01/03 03:00:00,259.1793476802793,0.0
01/03 04:00:00,249.6530100505938,0.0
01/03 05:00:00,247.37123438270538,0.0
01/03 06:00:00,255.9035196561909,0.0
01/03 07:00:00,247.19650765681484,14.05
01/03 08:00:00,239.47172639937162,136.41
01/03 09:00:00,253.53771689276033,261.81
01/03 10:00:00,253.4257005700875,344.51
01/03 11:00:00,245.04055461795718,374.16
01/03 12:00:00,257.9337738166573,349.21
01/03 13:00:00,260.1037361677304,274.31
01/03 14:00:00,247.96821443998311,161.01
01/03 15:00:00,263.8514300329532,17.7
01/03 16:00:00,248.91373790536431,0.0
01/03 17:00:00,257.265038555512,0.0
01/03 18:00:00,245.63974153927046,0.0
01/03 19:00:00,257.18468013760497,0.0
01/03 20:00:00,246.0476437130219,0.0
01/03 21:00:00,254.89017621329822,0.0
01/03 22:00:00,254.00063706212967,0.0
01/03 23:00:00,241.13133945358845,0.0
01/04 00:00:00,261.51632421609054,0.0
01/04 01:00:00,246.26388786287,0.0
01/04 02:00:00,249.74569375487553,0.0
01/04 03:00:00,255.36638657726039,0.0
01/04 04:00:00,249.11429860507934,0.0
01/04 05:00:00,260.7042889784409,0.0
01/04 06:00:00,251.82694357648865,0.0
01/04 07:00:00,255.13043250284153,13.7
01/04 08:00:00,247.17686054415358,145.36
01/04 09:00:00,257.01976113427673,261.46
01/04 10:00:00,255.09864668860538,340.86
01/04 11:00:00,243.0318850042363,370.91
01/04 12:00:00,246.56552055976047,347.86
01/04 13:00:00,257.77255992473874,274.31
01/04 14:00:00,252.94421104864554,161.76
01/04 15:00:00,244.93051532671834,36.24
