Name,periods,lines,conductors,subs_hv,subs_mv,SetUnion_OrderedSet,buses,Value
subs_hv_S,14.0,,,1.0,,,,0.06769725062753948
subs_hv_S,15.0,,,0.0,,,,0.06219419233109384
subs_hv_S,15.0,,,1.0,,,,0.06769725062753948
subs_hv_S,16.0,,,0.0,,,,0.06219419233109384
subs_hv_S,16.0,,,1.0,,,,0.06769725062753948
subs_hv_S,17.0,,,0.0,,,,0.06219419233109384
subs_hv_S,17.0,,,1.0,,,,0.06769725062753948
subs_hv_S,18.0,,,0.0,,,,0.06219419233109384
subs_hv_S,18.0,,,1.0,,,,0.06769725062753948
subs_hv_S,19.0,,,0.0,,,,0.06219419233109384
subs_hv_S,19.0,,,1.0,,,,0.06769725062753948
subs_hv_S,20.0,,,0.0,,,,0.06219419233109384
subs_hv_S,20.0,,,1.0,,,,0.06769725062753948
subs_hv_S,21.0,,,0.0,,,,0.06219419233109384
subs_hv_S,21.0,,,1.0,,,,0.06769725062753948
subs_hv_S,22.0,,,0.0,,,,0.06219419233109384
subs_hv_S,22.0,,,1.0,,,,0.06769725062753948
subs_hv_S,23.0,,,0.0,,,,0.06219419233109384
subs_hv_S,23.0,,,1.0,,,,0.06769725062753948
subs_hv_S,24.0,,,0.0,,,,0.06219419233109384
subs_hv_S,24.0,,,1.0,,,,0.06769725062753948
subs_hv_P,1.0,,,0.0,,,,0.040156270408105696
subs_hv_P,1.0,,,1.0,,,,0.04719972881688394
subs_hv_P,2.0,,,0.0,,,,0.041444114853522
subs_hv_P,2.0,,,1.0,,,,0.04827544841576112
subs_hv_P,3.0,,,0.0,,,,0.04564739767815063
subs_hv_P,3.0,,,1.0,,,,0.044289848474313886
subs_hv_P,4.0,,,0.0,,,,0.037062773425608805
subs_hv_P,4.0,,,1.0,,,,0.046433011590394674
subs_hv_P,5.0,,,0.0,,,,0.040359280709723416
subs_hv_P,5.0,,,1.0,,,,0.04613104941381239
subs_hv_P,6.0,,,0.0,,,,0.039996012273744025
subs_hv_P,6.0,,,1.0,,,,0.04916016424654714
subs_hv_P,7.0,,,0.0,,,,0.04133326300444973
subs_hv_P,7.0,,,1.0,,,,0.050178385364811715
subs_hv_P,8.0,,,0.0,,,,0.03702451659654253
subs_hv_P,8.0,,,1.0,,,,0.047265840903359085
subs_hv_P,9.0,,,0.0,,,,0.03071485763941316
subs_hv_P,9.0,,,1.0,,,,0.03913118035283337
subs_hv_P,10.0,,,0.0,,,,0.021832967726207863
subs_hv_P,10.0,,,1.0,,,,0.026189168552064972
subs_hv_P,11.0,,,0.0,,,,0.01339609685909432
subs_hv_P,11.0,,,1.0,,,,0.018766087248384227
subs_hv_P,12.0,,,0.0,,,,0.013069167411741453
subs_hv_P,12.0,,,1.0,,,,0.01713240098177676
subs_hv_P,13.0,,,0.0,,,,0.01733925896469772
subs_hv_P,13.0,,,1.0,,,,0.018300377925398226
subs_hv_P,14.0,,,0.0,,,,0.01825776904870248
subs_hv_P,14.0,,,1.0,,,,0.027494152034687806
subs_hv_P,15.0,,,0.0,,,,0.03197551529501117
subs_hv_P,15.0,,,1.0,,,,0.03210040704351192
subs_hv_P,16.0,,,0.0,,,,0.037833616950023845
subs_hv_P,16.0,,,1.0,,,,0.04823504056619901
subs_hv_P,17.0,,,0.0,,,,0.0401606860083274
subs_hv_P,17.0,,,1.0,,,,0.04896606648688726
subs_hv_P,18.0,,,0.0,,,,0.03731175918364062
subs_hv_P,18.0,,,1.0,,,,0.04819090926388048
subs_hv_P,19.0,,,0.0,,,,0.04153916046459712
subs_hv_P,19.0,,,1.0,,,,0.04758525233033757
subs_hv_P,20.0,,,0.0,,,,0.04242340819770819
subs_hv_P,20.0,,,1.0,,,,0.04851972282717524
subs_hv_P,21.0,,,0.0,,,,0.04159918391174953
subs_hv_P,21.0,,,1.0,,,,0.04853323478512468
subs_hv_P,22.0,,,0.0,,,,0.03728528102599536
subs_hv_P,22.0,,,1.0,,,,0.041851122214705584
subs_hv_P,23.0,,,0.0,,,,0.037671608146048155
subs_hv_P,23.0,,,1.0,,,,0.048122005319838075
subs_hv_P,24.0,,,0.0,,,,0.039560517208001834
subs_hv_P,24.0,,,1.0,,,,0.05061274095545438
subs_hv_Q,1.0,,,0.0,,,,0.03956156435834472
subs_hv_Q,1.0,,,1.0,,,,0.04853861152982381
subs_hv_Q,2.0,,,0.0,,,,0.04116445295205895
subs_hv_Q,2.0,,,1.0,,,,0.046277788038076494
subs_hv_Q,3.0,,,0.0,,,,0.04230844539947954
subs_hv_Q,3.0,,,1.0,,,,0.04130824124418279
subs_hv_Q,4.0,,,0.0,,,,0.0411913696130223
subs_hv_Q,4.0,,,1.0,,,,0.04289691986580919
subs_hv_Q,5.0,,,0.0,,,,0.037331122730785635
subs_hv_Q,5.0,,,1.0,,,,0.04769135909633271
subs_hv_Q,6.0,,,0.0,,,,0.0421232545280078
subs_hv_Q,6.0,,,1.0,,,,0.044446274979982374
subs_hv_Q,7.0,,,0.0,,,,0.03912823605465182
subs_hv_Q,7.0,,,1.0,,,,0.04489134364099496
subs_hv_Q,8.0,,,0.0,,,,0.04566838583080155
subs_hv_Q,8.0,,,1.0,,,,0.04734658425637425
subs_hv_Q,9.0,,,0.0,,,,0.03793740404321055
subs_hv_Q,9.0,,,1.0,,,,0.04492935529584803
subs_hv_Q,10.0,,,0.0,,,,0.04097563907918323
subs_hv_Q,10.0,,,1.0,,,,0.04663674893389494
subs_hv_Q,11.0,,,0.0,,,,0.04078829115663315
subs_hv_Q,11.0,,,1.0,,,,0.04485163938835523
subs_hv_Q,12.0,,,0.0,,,,0.03853232152399129
