date,total load,irradiation
01/05 01:00:00,168.8335433722707,0.0
01/05 02:00:00,175.12750147412675,0.0
01/05 03:00:00,174.06476362988383,0.0
01/05 04:00:00,164.18611601318813,0.0
01/05 05:00:00,173.05164375625225,0.0
01/05 06:00:00,171.60762034796053,0.0
01/05 07:00:00,171.07393236341386,15.65
01/05 08:00:00,166.5715789523711,124.26
01/05 09:00:00,163.6369503332717,226.11
01/05 10:00:00,183.1418465680777,294.91
01/05 11:00:00,176.51510318873724,329.96
01/05 12:00:00,181.85156662059154,317.06
01/05 13:00:00,163.6135623316906,245.91
01/05 14:00:00,169.12375521018166,123.76
01/05 15:00:00,179.3754848207364,31.71
01/05 16:00:00,172.20843453625585,0.0
01/05 17:00:00,164.0825208106665,0.0
01/05 18:00:00,172.16257915527652,0.0
01/05 19:00:00,168.59489290938023,0.0
01/05 20:00:00,173.9909277868484,0.0
01/05 21:00:00,168.5510465468368,0.0
01/05 22:00:00,167.24515460073917,0.0
01/05 23:00:00,165.67483334274084,0.0
01/06 00:00:00,166.93915707779362,0.0
01/06 01:00:00,167.1754556080337,0.0
01/06 02:00:00,178.13568282841712,0.0
01/06 03:00:00,171.90839715412704,0.0
01/06 04:00:00,166.16375916659368,0.0
01/06 05:00:00,165.81791735345166,0.0
01/06 06:00:00,175.95344287452562,0.0
01/06 07:00:00,159.8688430997338,12.75
01/06 08:00:00,165.8292204866097,115.76
01/06 09:00:00,174.41110469447125,222.91
01/06 10:00:00,170.76078853583422,299.91
01/06 11:00:00,180.7894206238667,358.71
01/06 12:00:00,169.6883489610949,346.41
01/06 13:00:00,160.53670036486642,276.61
01/06 14:00:00,178.9114992449425,164.61
01/06 15:00:00,164.15150447472868,38.76
01/06 16:00:00,161.22158588429625,0.0
01/06 17:00:00,175.42744947462143,0.0
01/06 18:00:00,165.8671348429765,0.0
01/06 19:00:00,167.90094772359518,0.0
01/06 20:00:00,169.99332310678295,0.0
01/06 21:00:00,175.1725219164226,0.0
01/06 22:00:00,174.0622220260309,0.0
01/06 23:00:00,169.03618362548718,0.0
01/07 00:00:00,172.62648113941705,0.0
01/07 01:00:00,170.54879926835585,0.0
01/07 02:00:00,170.43571659201876,0.0
01/07 03:00:00,171.05895918494403,0.0
01/07 04:00:00,174.23910168763393,0.0
01/07 05:00:00,173.98709973684603,0.0
01/07 06:00:00,167.69329877573716,0.0
01/07 07:00:00,174.37882598886495,14.15
01/07 08:00:00,166.04285440037415,145.86
01/07 09:00:00,177.08371315940315,261.36
01/07 10:00:00,187.8142921054794,335.21
01/07 11:00:00,173.06732945917312,371.91
01/07 12:00:00,167.99728067698544,350.76
01/07 13:00:00,172.42170908817036,278.46
01/07 14:00:00,169.3343356286937,167.21
01/07 15:00:00,177.02030904152147,40.64
01/07 16:00:00,172.3007050382132,0.0
